Tweet ID,Full Text
1362110502697127940,"@spacema09104056 @Kaboute96321146 Meer het verkoudheidsvirus, want dat is een coronavirus.
Maar bij deze kan het verkeerd uitpakken, als je er vatbaar voor bent.
Griep is wat ingrijpender."
1365313418211786759,"It is amazing that Nicola Sturgeon publicly questioned the verdict of a high court jury at her daily 'covid' briefing. How can that possibly be acceptable conduct by a First Minister? 
#SalmondInquiry"
1365173185327501317,@RepRalphNorman Well if you hadn't pillaged and plundered the ppp.  Or had'nt a complete failure to respond to the pandemic.
1361115520565616641,Jim Jordan Says 'Cancel Culture' Is More Important Than COVID-19 https://t.co/2FNtl4ubTF
1365514761308418050,@RepJayapal Does anyone stop to think that a $15/hour minimum wage is the mail in the coffin of small businesses during covid?  Seriously. They can’t take much more.
1363838276549959680,التقرير اليومي المصور للحالات الجديدة في مدن السعودية https://t.co/X3mDQ7KGcs
1361072866842857475,I. Can’t. Even. with this sort of terribleness. https://t.co/sr10VhJHyu
1365852447261011970,@isadalbona Tomara que acabe o covid até o fim do ano pra ter formatura😭💖
1358156023308115969,"Recuerda que debes seguir las medidas de prevención para evitar los contagios de #COVID-19, ¡cuídate y cuida de tu familia! #Oaxaca #Xoxocotlan @TaniaLopezXoxo @Alejandro_ALJ @DIF_Xoxo @GobXoxo https://t.co/cFsPOGZjXR"
1365137638357925892,@bikemike1 @JayPhilips1075 @SunnyPhilips Started it last month during the COVID quarantine. 2 seasons down!
1361992282510155777,"@Tees_Issues @AndyMcDonaldMP
Any comments from uou guys?
Middlesbrough council withheld details of outlay on unusable Covid tests https://t.co/E72J0GBA5e"
1363183838663385088,"Hugo López Gatell, dió positivo a covid? Pues que la fuerza moral lo acompañe que también robo y mintió?"
1358461074018738176,"""study after study has identified indoor spaces — particularly restaurants, where consistent masking is not possible — as some of the highest-risk locations for transmission to occur."" https://t.co/zW5eXKlIJb"
1366171180227526664,"@Talija8189 Hey, wir ertragen all die Corona Maßnahmen für euch! Genau für Situationen wie diese, die die Welt bedeuten! Damit Menschen wie ihr euch umarmen könnt. Alles wird gut. Durchhalten!"
1365554122812841989,First i got covid now i got diarrhea
1359578560583913479,New instructions people. Watch and learn. We got this. https://t.co/qchvlurD1i
1359705475609096192,"Yes, because a mask will stop a rapist. https://t.co/ngXSOq1jdE https://t.co/jhR12YfsYL"
1362200957958848514,Coronavirus latest: CDC urges Americans to avoid unnecessary travel amid variant threat https://t.co/KvnYpJa1eK
1360203987660718084,"Ru literally said he expected more after a 7 month break. So they were expected to up their game during a pandemic, with no work and income. So out of touch. https://t.co/dtKvUMP5Mr"
1359985596106645505,"I loved this interview this am, especially the focus on young people’s stories. Thanks @ivancoyote https://t.co/BmJIfeTRtq"
